21,94,21,34,3,1,0,9,3,2,2,0,1,6,0,2,0,485
21,94,21,34,3,1,0,9,3,2,2,0,8,14,0,4,0,485
28,130,32,36,4,1,2,25,3,0,7,0,10,10,27,23,1,679
28,130,32,36,4,1,2,25,3,0,7,0,20,64,18,21,2,679
28,130,32,36,4,1,2,25,3,0,7,0,4,2,0,0,0,679
28,130,32,36,4,1,2,25,3,0,7,0,1,1,1,0,0,679
16,76,17,17,5,3,0,11,0,1,1,4,14,38,43,18,1,667
16,76,17,17,5,3,0,11,0,1,1,4,1,0,0,0,0,667
16,76,17,17,5,3,0,11,0,1,1,4,1,0,0,1,0,667
16,67,10,15,1,0,0,7,1,0,0,1,10,30,23,19,3,345
16,67,10,15,1,0,0,7,1,0,0,1,6,5,0,3,0,345
18,67,16,15,1,1,0,7,0,0,6,1,18,34,1,7,1,368
29,131,18,25,1,0,0,9,5,1,3,2,17,49,35,29,3,345
29,131,18,25,1,0,0,9,5,1,3,2,2,1,2,2,0,345
29,131,18,25,1,0,0,9,5,1,3,2,9,13,1,5,1,345
29,131,18,25,1,0,0,9,5,1,3,2,6,8,17,8,0,345
20,101,23,21,1,0,2,16,5,0,8,1,1,1,1,0,0,679
20,101,23,21,1,0,2,16,5,0,8,1,9,22,5,8,0,679
20,101,23,21,1,0,2,16,5,0,8,1,11,11,0,3,0,679
20,101,23,21,1,0,2,16,5,0,8,1,3,1,15,6,0,679
29,144,45,57,10,6,0,34,3,3,1,1,29,69,6,15,0,464
3,12,0,2,1,0,0,1,0,0,0,0,2,17,0,1,0,368
3,12,0,2,1,0,0,1,0,0,0,0,1,4,0,1,0,368
3,12,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,368
12,48,5,11,3,0,0,5,1,0,1,0,12,43,4,6,0,368
12,48,5,11,3,0,0,5,1,0,1,0,1,0,0,1,0,368
12,48,5,11,3,0,0,5,1,0,1,0,2,1,4,7,1,368
31,148,33,43,8,3,0,30,14,3,3,1,19,51,50,16,6,500
31,148,33,43,8,3,0,30,14,3,3,1,11,16,3,9,0,500
31,148,33,43,8,3,0,30,14,3,3,1,1,2,3,2,0,500
25,122,34,30,7,1,0,17,12,0,8,7,24,271,6,19,11,160
25,122,34,30,7,1,0,17,12,0,8,7,1,1,0,0,0,160
25,122,34,30,7,1,0,17,12,0,8,7,3,1,2,0,0,160
25,122,34,30,7,1,0,17,12,0,8,7,1,1,2,1,0,160
27,134,33,46,7,1,1,33,9,3,9,4,27,122,32,26,2,750
19,89,15,24,3,1,0,10,2,1,2,0,19,19,23,8,2,368
26,135,34,37,8,2,0,10,5,3,5,2,26,276,5,17,14,679
25,132,36,31,3,0,0,17,4,0,7,1,25,20,33,7,2,750
2,8,3,2,0,0,0,1,1,0,1,1,2,0,1,1,0,368
29,148,42,39,4,0,0,12,20,4,6,0,26,82,22,12,2,464
29,148,42,39,4,0,0,12,20,4,6,0,3,9,9,4,0,464
29,136,38,38,0,5,0,32,11,1,8,6,29,11,43,8,1,464
29,136,38,38,0,5,0,32,11,1,8,6,1,0,1,0,1,464
29,153,43,66,9,5,0,43,6,0,1,2,1,0,0,0,0,667
29,153,43,66,9,5,0,43,6,0,1,2,29,105,12,17,1,667
29,153,43,66,9,5,0,43,6,0,1,2,5,2,0,1,0,667
26,130,45,64,9,3,4,40,4,0,2,1,26,43,39,45,1,750
26,130,45,64,9,3,4,40,4,0,2,1,1,0,1,0,0,750
32,146,27,36,4,3,0,22,2,0,1,0,1,1,0,0,0,485
32,146,27,36,4,3,0,22,2,0,1,0,29,110,19,20,1,485
32,146,27,36,4,3,0,22,2,0,1,0,4,1,0,0,0,485
32,157,38,43,6,4,1,24,2,3,3,1,32,343,5,12,16,500
9,36,4,8,0,0,0,5,1,0,0,0,9,23,0,4,0,368
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,500
1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,500
29,142,24,42,2,4,0,18,1,0,1,3,28,31,3,10,0,345
29,142,24,42,2,4,0,18,1,0,1,3,7,2,7,2,0,345
32,151,31,31,2,0,0,13,2,1,1,0,2,1,5,0,1,485
32,151,31,31,2,0,0,13,2,1,1,0,31,40,2,9,0,485
33,163,31,44,5,0,0,20,0,0,4,1,33,27,115,37,8,485
1,3,0,0,0,0,0,0,0,0,1,0,1,8,0,1,1,368
28,130,43,49,10,7,4,39,3,2,5,7,4,44,0,5,3,464
28,130,43,49,10,7,4,39,3,2,5,7,7,24,16,9,2,464
28,130,43,49,10,7,4,39,3,2,5,7,18,31,3,6,0,464
24,95,27,25,5,5,1,17,5,2,18,3,18,30,56,28,1,679
24,95,27,25,5,5,1,17,5,2,18,3,8,13,1,3,0,679
24,95,27,25,5,5,1,17,5,2,18,3,3,0,2,1,0,679
29,130,31,34,6,8,0,20,1,0,1,0,7,3,0,1,0,345
29,130,31,34,6,8,0,20,1,0,1,0,28,22,44,9,3,345
1,6,2,2,0,0,0,1,0,0,0,0,1,11,0,3,0,750
3,13,1,3,1,0,0,2,0,0,1,0,2,2,6,6,0,345
3,13,1,3,1,0,0,2,0,0,1,0,1,1,0,1,0,345
5,17,8,4,0,0,0,2,3,1,4,0,5,21,6,1,0,368
28,145,47,44,7,5,0,22,5,1,6,1,28,40,116,38,5,750
26,133,43,47,7,6,0,34,2,0,5,6,26,83,68,28,10,750
8,39,9,11,0,0,0,5,5,1,2,2,4,4,0,2,0,160
8,39,9,11,0,0,0,5,5,1,2,2,4,5,13,10,0,160
31,149,38,42,7,5,0,28,13,4,3,1,31,49,79,59,7,667
14,65,14,15,3,0,1,10,1,0,4,0,14,24,8,13,2,368
14,65,14,15,3,0,1,10,1,0,4,0,5,9,2,0,0,368
14,65,14,15,3,0,1,10,1,0,4,0,2,1,6,1,1,368
25,127,38,41,5,2,0,23,5,3,0,1,25,46,2,11,1,750
27,129,29,28,6,1,0,17,4,1,1,0,2,18,0,2,0,679
27,129,29,28,6,1,0,17,4,1,1,0,25,41,1,5,0,679
14,72,15,19,2,1,0,5,6,0,1,1,3,6,5,4,2,485
14,72,15,19,2,1,0,5,6,0,1,1,12,27,26,24,1,485
31,144,43,39,10,1,1,31,2,0,8,1,9,3,0,0,0,667
31,144,43,39,10,1,1,31,2,0,8,1,31,11,48,17,2,667
33,161,35,58,5,1,1,34,4,2,3,0,33,334,2,29,11,485
2,9,1,0,0,0,0,1,0,0,2,2,2,0,5,1,0,500
25,110,23,30,4,6,2,24,3,0,7,5,25,33,3,7,0,160
29,128,35,45,3,7,3,23,3,1,1,0,29,40,53,24,3,345
29,128,35,45,3,7,3,23,3,1,1,0,1,0,0,1,0,345
29,128,35,45,3,7,3,23,3,1,1,0,2,1,0,0,0,345
5,19,5,4,1,0,0,4,0,0,1,0,5,13,13,7,0,500
25,124,39,42,7,5,4,33,13,5,2,5,25,71,7,7,1,679
32,158,46,50,7,4,0,17,11,3,10,0,28,47,67,50,6,500
32,158,46,50,7,4,0,17,11,3,10,0,6,17,5,2,0,500
29,146,40,47,6,5,1,21,2,2,4,1,1,2,0,0,0,345
29,146,40,47,6,5,1,21,2,2,4,1,1,0,1,0,0,345
29,146,40,47,6,5,1,21,2,2,4,1,29,136,20,34,3,345
