"","actual","prediction","addValue"
"1",0.5864,0.499194090628273,-0.000805909371726754
"2",0.5864,0.497626938665603,-0.00237306133439746
"3",0.5864,0.497954235761019,-0.00204576423898051
"4",0.5864,0.497965729090835,-0.00203427090916508
"5",0.5864,0.514130748774702,0.0141307487747019
"6",0.5864,0.497930238851635,-0.00206976114836455
"7",0.5864,0.497965812220246,-0.00203418777975389
"8",0.5864,0.49683481206368,-0.00316518793631987
"9",0.5864,0.497599747460178,-0.00240025253982218
"10",0.5864,0.497965523639227,-0.00203447636077336
"11",0.5864,0.497912613851807,-0.00208738614819282
"12",0.5864,0.497965812224136,-0.00203418777586417
"13",0.5864,0.497965811466024,-0.0020341885339758
"14",0.5864,0.497950691173558,-0.00204930882644172
"15",0.5864,0.497998057170146,-0.00200194282985428
"16",0.5864,0.497965803303725,-0.00203419669627536
"17",0.5864,0.503853174420456,0.00385317442045585
"18",0.5864,0.496225693117428,-0.00377430688257158
"19",0.5864,0.497965811148646,-0.00203418885135359
"20",0.5864,0.497965812224136,-0.00203418777586417
"21",0.5864,0.497965812224132,-0.00203418777586806
"22",0.5864,0.49796581222413,-0.00203418777586978
"23",0.5864,0.497965812224136,-0.00203418777586417
"24",0.5864,0.514130748774702,0.0141307487747019
"25",0.5864,0.497957995005125,-0.00204200499487533
"26",0.5864,0.497965812224136,-0.00203418777586417
"27",0.5864,0.49596879664242,-0.00403120335758039
"28",0.5864,0.497715698407854,-0.00228430159214604
"29",0.5864,0.497965803503371,-0.00203419649662928
"30",0.5864,0.497965812113921,-0.0020341878860789
"31",0.5864,0.497965812143956,-0.00203418785604376
"32",0.5864,0.49370922901309,-0.00629077098690989
"33",0.5864,0.497965810366062,-0.00203418963393781
"34",0.5864,0.493654958815231,-0.00634504118476908
"35",0.5864,0.494256289886766,-0.00574371011323371
"36",0.5864,0.481686010244907,-0.0183139897550929
"37",0.5864,0.497965812224136,-0.00203418777586417
"38",0.5864,0.493885707015089,-0.00611429298491134
"39",0.5864,0.493729109181005,-0.00627089081899546
"40",0.5864,0.505399485341392,0.00539948534139234
"41",0.5864,0.497965812224136,-0.00203418777586417
"42",0.5864,0.494573353663522,-0.00542664633647827
"43",0.5864,0.493708621028136,-0.00629137897186421
"44",0.5864,0.493712324343858,-0.00628767565614202
"45",0.5864,0.496431749917643,-0.00356825008235673
"46",0.5864,0.50578184392058,0.00578184392057957
"47",0.5864,0.497965812224136,-0.00203418777586417
"48",0.5864,0.497967033286562,-0.002032966713438
"49",0.5864,0.497966414996245,-0.00203358500375461
"50",0.5864,0.492364308523226,-0.00763569147677351
"51",0.5864,0.493721560170525,-0.00627843982947496
"52",0.5864,0.497892256786686,-0.00210774321331386
"53",0.5864,0.497965812224136,-0.00203418777586417
"54",0.5864,0.49412507838742,-0.00587492161257969
"55",0.5864,0.588856503544852,0.0888565035448524
"56",0.5864,0.496273626719405,-0.00372637328059539
"57",0.5864,0.497965812224136,-0.00203418777586417
"58",0.5864,0.497965812224136,-0.00203418777586417
"59",0.5864,0.497965812224136,-0.00203418777586417
"60",0.5864,0.497965812224136,-0.00203418777586417
"61",0.5864,0.492298994448121,-0.00770100555187891
"62",0.5864,0.497965812224136,-0.00203418777586417
"63",0.5864,0.484862277331563,-0.0151377226684372
"64",0.5864,0.493715142665148,-0.00628485733485157
"65",0.5864,0.497965812224136,-0.00203418777586417
"66",0.5864,0.497965812224136,-0.00203418777586417
"67",0.5864,0.502308359866606,0.00230835986660638
"68",0.5864,0.4960665364436,-0.00393346355639956
"69",39.8752,33.9150075931161,-0.0849924068839212
