,actual,prediction
6620,0.3951,0.4973119636
6621,0.5494,0.4973119636
6622,0.5432,0.4973119636
6623,0.6049,0.4973119636
6624,0.6049,0.4973119636
6625,0.5432,0.4973119636
6626,0.5432,0.4973119636
6627,0.5432,0.4973119636
6628,0.4753,0.4973119643
6629,0.3951,0.4973119636
6630,0.6049,0.4973119636
6631,0.3951,0.4973119636
6632,0.6049,0.4973119636
6633,0.4877,0.4973119636
6634,0.4877,0.4973119636
6635,0.4877,0.4973119636
6636,0.4877,0.4973119636
6637,0.4877,0.4973119636
6638,0.4753,0.4973119643
6639,0.4506,0.4974043168
6640,0.537,0.4973119636
6641,0.4753,0.4973119636
6642,0.4383,0.4973119636
6643,0.5185,0.4973119636
6644,0.4383,0.4973119636
6645,0.5185,0.4973119636
6646,0.4877,0.4973119636
6647,0.4506,0.4973119636
6648,0.5802,0.4973119636
6649,0.4506,0.4973119636
6650,0.5802,0.4973119636
6651,0.4877,0.4973119636
6652,0.6049,0.497538117
6653,0.5556,0.4973119636
6654,0.5556,0.4973119636
6655,0.4383,0.4973119636
6656,0.4136,0.4973119636
6657,0.4383,0.4973119636
6658,0.4136,0.4973119636
6659,0.4383,0.4973119597
6660,0.4136,0.4973027303
6661,0.4383,0.4973119636
6662,0.4136,0.4973119636
6663,0.4383,0.4973119636
6664,0.4136,0.4973119684
6665,0.4383,0.4973119597
6666,0.4136,0.4973027303
6667,0.5247,0.4973119636
6668,0.5556,0.4973119636
6669,0.4506,0.4973119636
6670,0.4321,0.4973119636
6671,0.4321,0.4973119636
6672,0.4753,0.4973119636
6673,0.4753,0.4973119636
6674,0.5926,0.4043568619
6675,0.5926,0.4973236717
6676,0.5556,0.4973119636
6677,0.4383,0.4973119636
6678,0.4506,0.4973119636
6679,0.4321,0.4973119636
6680,0.4506,0.4973119636
6681,0.4383,0.4973119636
6682,0.5123,0.4973119636
6683,0.4506,0.4973119636
6684,0.4506,0.4973119639
6685,0.5926,0.4973119637
6686,0.4877,0.4973119636
6687,0.5185,0.4973119636
6688,0.5185,0.4973119636
6689,0.5432,0.4973119636
6690,0.4383,0.4973119636
6691,0.5432,0.4973119636
6692,0.4383,0.4973119636
6693,0.4074,0.4973119636
6694,0.3951,0.4973119636
6695,0.5556,0.4973119636
6696,0.4691,0.4973119636
6697,0.4321,0.4973119636
6698,0.4074,0.4973119636
6699,0.537,0.4973119636
6700,0.3951,0.4973119636
6701,0.5432,0.4973119636
6702,0.5494,0.4973119636
6703,0.5926,0.4973119636
6704,0.4136,0.4973119636
6705,0.5247,0.4973119636
6706,0.5247,0.4973119636
6707,0.5556,0.4973119636
6708,0.4136,0.4973119636
6709,0.4136,0.4973119636
6710,0.4691,0.4973119636
6711,0.4691,0.4973119636
6712,0.5494,0.4973119636
6713,0.5494,0.4973119636
6714,0.5494,0.4973119637
6715,0.4753,0.4973119636
6716,0.4321,0.4973121621
6717,0.5185,0.4973119636
6718,0.5062,0.4973119636
6719,0.4136,0.4973119636
6720,0.4321,0.4973119636
6721,0.4506,0.4973119636
6722,0.5926,0.4973119636
6723,0.5926,0.4973119636
6724,0.5926,0.4973119636
6725,0.4753,0.4973119636
6726,0.4506,0.4973119636
6727,0.5556,0.4973119636
6728,0.4321,0.4973119636
6729,0.4321,0.4973119636
6730,0.5432,0.4973119636
6731,0.5494,0.4973119636
6732,0.5494,0.4973119636
6733,0.5494,0.4973119636
6734,0.5556,0.4973119636
6735,0.3951,0.4973119636
6736,0.4753,0.4973119636
6737,0.4877,0.4973119636
6738,0.5494,0.4973119636
6739,0.5494,0.4973119636
6740,0.5494,0.4973119859
6741,0.5432,0.4973119636
6742,0.6049,0.4973119636
6743,0.4753,0.4973119636
6744,0.4877,0.4973119711
6745,0.4691,0.4973119636
6746,0.5432,0.4973119636
6747,0.4691,0.4973119636
6748,0.5432,0.4973119689
6749,0.4321,0.4973119636
6750,0.4321,0.4973119636
6751,0.5802,0.4973119636
6752,0.4321,0.4973119636
6753,0.5802,0.4973119636
6754,0.4321,0.4973119636
6755,0.4753,0.4973119636
6756,0.4321,0.4973119636
6757,0.4753,0.4973119636
6758,0.4136,0.4973119636
6759,0.5802,0.4973144211
6760,0.6049,0.4973119636
6761,0.4691,0.4973119636
6762,0.5556,0.4973119636
6763,0.4383,0.4973119636
6764,0.5556,0.4973119636
6765,0.4383,0.4973119636
6766,0.5556,0.4973119636
6767,0.4383,0.4973119636
6768,0.5556,0.4973119636
6769,0.4383,0.4973119636
6770,0.5432,0.4973119636
6771,0.5802,0.4973119636
6772,0.5432,0.4973119636
6773,0.5247,0.4973119636
6774,0.6049,0.4973119636
6775,0.5494,0.4973119636
6776,0.5926,0.4973119636
6777,0.5556,0.4973119636
6778,0.5556,0.4973119636
6779,0.5556,0.4973119636
6780,0.4074,0.4973119636
6781,0.4074,0.4973119636
6782,0.4074,0.4973119636
6783,0.4691,0.4973119636
6784,0.4074,0.4973119636
6785,0.4074,0.4973119636
6786,0.4074,0.4973119636
6787,0.4074,0.4973119636
6788,0.5432,0.4973119636
6789,0.5185,0.4973119636
6790,0.4506,0.4973119636
6791,0.4506,0.4973119636
6792,0.5432,0.4985873617
6793,0.4877,0.4973119636
6794,0.4321,0.4973119636
6795,0.4136,0.4973119636
6796,0.5926,0.4973119636
6797,0.5926,0.4973119636
6798,0.4877,0.4973119636
6799,0.5432,0.4973119636
6800,0.4877,0.4973119636
6801,0.5432,0.4973119636
6802,0.5062,0.4973119636
6803,0.5556,0.4973119636
6804,0.5494,0.4973119636
6805,0.4506,0.4973119636
6806,0.5926,0.4973119636
6807,0.4506,0.4973119636
6808,0.5926,0.4973119636
6809,0.5432,0.497397591
6810,0.4321,0.4973119636
6811,0.4321,0.4973119636
6812,0.4321,0.4973119636
6813,0.4321,0.4973119636
6814,0.4506,0.4973119636
6815,0.4877,0.4973119636
6816,0.4753,0.4973119636
6817,0.5123,0.4973119636
6818,0.6049,0.4978137477
6819,0.3951,0.4973119636
6820,0.4074,0.4973119636
6821,0.4383,0.4973119636
6822,0.4321,0.4973119638
6823,0.3951,0.4973119636
6824,0.4877,0.4973119636
6825,0.4691,0.4973119982
6826,0.4753,0.4973119636
6827,0.537,0.4973119636
6828,0.4753,0.4973119636
6829,0.537,0.4973119636
6830,0.5556,0.4973119636
6831,0.5556,0.4973119636
6832,0.5556,0.4973119636
6833,0.5556,0.4973119636
6834,0.4753,0.4973119636
6835,0.5926,0.4973119636
6836,0.4753,0.4973119636
6837,0.5926,0.4973119636
6838,0.6049,0.4973119796
6839,0.5123,0.4973119636
6840,0.5123,0.4973119637
6841,0.5123,0.4973119636
6842,0.4691,0.4973119636
6843,0.5247,0.4973119636
6844,0.4074,0.4973119636
6845,0.5123,0.4973119636
6846,0.4506,0.4973119636
6847,0.4753,0.4973119636
6848,0.4753,0.4973119636
6849,0.4753,0.4973119636
6850,0.5926,0.4973119636
6851,0.5432,0.4975109932
6852,0.5432,0.4973119636
6853,0.5802,0.4973119786
6854,0.4321,0.4973119636
6855,0.5432,0.4973119636
6856,0.5432,0.4973119636
6857,0.4383,0.4973119636
6858,0.4506,0.4973119636
6859,0.4383,0.4973119636
6860,0.4506,0.4973119636
6861,0.4877,0.4973119636
6862,0.4877,0.4973119636
6863,0.4321,0.4973119636
6864,0.4506,0.4973119636
6865,0.5494,0.4973119636
6866,0.4506,0.4973119636
6867,0.5494,0.4973119636
6868,0.4321,0.4973119636
6869,0.5123,0.4974728459
6870,0.4383,0.4973119636
6871,0.5185,0.4973119636
6872,0.4383,0.4973119636
6873,0.5185,0.4973119636
6874,0.4383,0.4973119636
6875,0.5185,0.4973119636
6876,0.4877,0.4973119636
6877,0.4877,0.4973119636
6878,0.4321,0.4973119636
6879,0.5494,0.4973119636
6880,0.5432,0.4973119636
6881,0.5432,0.4973119636
6882,0.5432,0.4973119636
6883,0.5062,0.4973119636
6884,0.4506,0.4973119636
6885,0.5432,0.4973119636
6886,0.4506,0.4973119636
6887,0.5432,0.4973119636
6888,0.4506,0.4973119636
6889,0.5432,0.4973040152
6890,0.5432,0.5282897712
6891,0.4753,0.4973119636
6892,0.5432,0.4973119636
6893,0.5432,0.4973120501
6894,0.5494,0.4973119636
6895,0.4753,0.4973119636
6896,0.4506,0.4973119636
6897,0.4877,0.4973119636
6898,0.4136,0.4973119636
6899,0.5802,0.4973127241
6900,0.537,0.4973119636
6901,0.5802,0.4973119636
6902,0.5556,0.4973119636
6903,0.5556,0.4973119636
6904,0.5556,0.4973119636
6905,0.5185,0.4973119636
6906,0.4691,0.4973119637
6907,0.4691,0.4973119636
6908,0.5123,0.4973119636
6909,0.5123,0.4973119636
6910,0.4753,0.4973119636
6911,0.4753,0.4973119636
6912,0.5494,0.4973119636
6913,0.4321,0.4973119636
6914,0.4321,0.4973119636
6915,0.4321,0.4973119636
6916,0.4321,0.4973119636
6917,0.4383,0.499270578
6918,0.4753,0.4973119636
6919,0.5926,0.4973119636
6920,0.5926,0.4973119636
6921,0.5062,0.4973119636
6922,0.5802,0.4973119636
6923,0.5802,0.4973119636
6924,0.3951,0.4973119636
6925,0.3951,0.4973119636
6926,0.3951,0.4973065365
6927,0.4877,0.4973119636
6928,0.5062,0.4973119636
6929,0.4753,0.4973119636
6930,0.5062,0.497311992
6931,0.4753,0.4973120666
6932,0.5062,0.4973119636
6933,0.4753,0.4973119636
6934,0.4877,0.4973119636
6935,0.5556,0.4973119636
6936,0.4877,0.4973119636
6937,0.4321,0.4973119636
6938,0.4877,0.4973119636
6939,0.4321,0.4973119636
6940,0.537,0.4973119636
6941,0.5802,0.4973119636
6942,0.4136,0.4973119642
6943,0.4321,0.4973119636
6944,0.4136,0.4973119636
6945,0.4753,0.4973119636
6946,0.4321,0.4973119636
6947,0.4136,0.4973119636
6948,0.4321,0.4973119636
6949,0.5062,0.4973119636
6950,0.5802,0.4973257046
6951,0.5062,0.4973119636
6952,0.5802,0.4973119636
6953,0.5802,0.4973119636
6954,0.5802,0.4973119593
6955,0.5802,0.4973119636
6956,0.4753,0.4973119636
6957,0.4136,0.4973119636
6958,0.5494,0.497311964
6959,0.5926,0.4973119636
6960,0.5926,0.4973119636
6961,0.5926,0.4973119636
6962,0.5926,0.4973119636
6963,0.5926,0.4973119636
6964,0.5926,0.4973119636
6965,0.4074,0.4973119636
6966,0.4877,0.4973119636
6967,0.4877,0.4973119636
6968,0.4877,0.4973119636
6969,0.4321,0.4973119636
6970,0.4506,0.4973119636
6971,0.4877,0.4973119636
6972,0.4753,0.4973120273
6973,0.4321,0.4973119636
6974,0.5556,0.4973119636
6975,0.4753,0.4973119636
6976,0.4753,0.4973119636
6977,0.4753,0.4973119636
6978,0.4753,0.4973119636
6979,0.4753,0.4973119636
6980,0.4321,0.4973119636
6981,0.4506,0.4973162469
6982,0.4691,0.4973140645
6983,0.5432,0.497311984
6984,0.5185,0.4973129345
6985,0.4691,0.4973119636
6986,0.5432,0.4973119636
6987,0.5185,0.4973119636
6988,0.4691,0.5014660525
6989,0.5432,0.497353452
6990,0.5185,0.499270578
6991,0.4753,0.4973119636
6992,0.5123,0.4973119636
6993,0.5123,0.4973119636
6994,0.4506,0.4973119636
6995,0.4506,0.4973119636
6996,0.5926,0.4973119636
6997,0.5926,0.4973119636
6998,0.5926,0.4973119636
6999,0.5926,0.4973119636
7000,0.537,0.4973119636
7001,0.4753,0.4973119636
7002,0.537,0.4973119636
7003,0.4753,0.4973119636
7004,0.537,0.4973590863
7005,0.4753,0.5062455444
7006,0.537,0.4973119636
7007,0.4753,0.4973119636
7008,0.537,0.4973119636
7009,0.4753,0.4973119636
7010,0.537,0.4973119636
7011,0.4753,0.4973119636
7012,0.4136,0.4973119636
7013,0.5494,0.4973119636
7014,0.4136,0.4973119636
7015,0.5494,0.4973119636
7016,0.4691,0.4973119636
7017,0.4691,0.4973119636
7018,0.4877,0.4973119636
7019,0.5556,0.4973119636
7020,0.6049,0.4973119636
7021,0.5432,0.4973119636
7022,0.5802,0.4973119636
7023,0.4074,0.4973119636
7024,0.6049,0.4973119636
7025,0.5432,0.4973119636
7026,0.6049,0.4973119636
7027,0.5432,0.4973119636
7028,0.4321,0.4973119636
7029,0.4506,0.4973119636
7030,0.5432,0.4973119636
7031,0.4321,0.4973119636
7032,0.5432,0.4973119636
7033,0.5432,0.4973119636
7034,0.4321,0.4973119636
7035,0.5432,0.4973119636
7036,0.5432,0.4973119636
7037,0.4321,0.4973119636
7038,0.5432,0.4973119636
7039,0.537,0.4973119636
7040,0.4753,0.4973119636
7041,0.5062,0.4973119636
7042,0.4506,0.4973119636
7043,0.4506,0.4973119636
7044,0.4506,0.4973119636
7045,0.4753,0.4973119636
7046,0.4506,0.4973119636
7047,0.5556,0.4973119636
7048,0.5556,0.4973514394
7049,0.5432,0.4973119636
7050,0.5556,0.4973119636
7051,0.4506,0.4973119636
7052,0.4506,0.4973119636
7053,0.4506,0.4973119636
7054,0.4506,0.4973119636
7055,0.4506,0.4973119636
7056,0.4506,0.4973119636
7057,0.5802,0.4973119636
7058,0.5185,0.4973119636
7059,0.5062,0.4973119636
7060,0.4877,0.4973119636
7061,0.5926,0.4973119636
7062,0.4877,0.4973119636
7063,0.4753,0.4973119636
7064,0.5062,0.4973119636
7065,0.5062,0.4973119636
7066,0.5432,0.4973119636
7067,0.4136,0.4973130145
7068,0.4877,0.4973119636
7069,0.5123,0.4973119636
7070,0.5494,0.4973119636
7071,0.4321,0.4973119636
7072,0.4506,0.4973119636
7073,0.4506,0.4973119636
7074,0.537,0.4973119636
7075,0.5123,0.4973119636
7076,0.537,0.4973119636
7077,0.5123,0.4973127733
7078,0.4136,0.4973119636
7079,0.5247,0.4973119636
7080,0.4136,0.4973119636
7081,0.5247,0.4973119636
7082,0.4136,0.4973119636
7083,0.5247,0.4973119636
7084,0.4136,0.4973119559
7085,0.5247,0.4975534825
7086,0.4136,0.497311041
7087,0.5247,0.501033177
7088,0.5062,0.4973119636
7089,0.5123,0.4973119636
7090,0.4753,0.4973119636
7091,0.4753,0.4973119636
7092,0.4877,0.4973119643
7093,0.5123,0.4973119636
7094,0.5123,0.4973119636
7095,0.3951,0.4973119636
7096,0.4753,0.4973119636
7097,0.4383,0.4973119636
7098,0.5432,0.4973119636
7099,0.4383,0.4973119636
7100,0.5432,0.4973119636
7101,0.5247,0.4973119636
7102,0.5062,0.4973119636
7103,0.5062,0.4973271616
7104,0.5062,0.4973119636
7105,0.5062,0.4973119636
7106,0.5432,0.4973119636
7107,0.5802,0.4973119636
7108,0.5556,0.5689990539
7109,0.5556,0.4973119636
7110,0.4074,0.4973119636
7111,0.5926,0.4973119636
7112,0.4321,0.4973119636
7113,0.4321,0.4973119636
7114,0.4321,0.4973119636
7115,0.4321,0.4973119636
7116,0.4321,0.4973119636
7117,0.5556,0.4973119636
7118,0.5926,0.4973119636
7119,0.4506,0.4973120688
7120,0.5494,0.4973119636
7121,0.5802,0.4973119636
7122,0.5494,0.4973121375
7123,0.5062,0.4973119636
7124,0.5123,0.4973119636
7125,0.3951,0.4973119636
7126,0.4877,0.4973119636
7127,0.4877,0.4973119636
7128,0.4877,0.4973119609
7129,0.4877,0.4973119636
7130,0.4877,0.4973119636
7131,0.4753,0.4973119636
7132,0.4753,0.4973119636
7133,0.5123,0.4973121381
7134,0.5432,0.4973119636
7135,0.6049,0.4973119636
7136,0.6049,0.4973119636
7137,0.6049,0.4973119636
7138,0.6049,0.4973119636
7139,0.6049,0.4973119636
7140,0.5556,0.4973119636
7141,0.5185,0.4973119636
7142,0.5432,0.4973119636
7143,0.4753,0.4973119636
7144,0.3951,0.4973119636
7145,0.3951,0.4973119636
7146,0.3951,0.4973119636
7147,0.5802,0.4973119636
7148,0.5556,0.4973119636
7149,0.5432,0.4973119636
7150,0.6049,0.4973119636
7151,0.5432,0.4973119636
7152,0.6049,0.4973119636
7153,0.4506,0.4973119636
7154,0.4321,0.4973119636
7155,0.6049,0.5282897712
7156,0.5802,0.4973119636
7157,0.4506,0.4973119636
7158,0.4321,0.4973119636
7159,0.5926,0.4973119636
7160,0.5494,0.4973119636
7161,0.5432,0.4973119636
7162,0.4753,0.4973119636
7163,0.4321,0.4973119636
7164,0.4321,0.4973119636
7165,0.4321,0.4973119636
7166,0.4506,0.4973119636
7167,0.4753,0.4973119636
7168,0.5247,0.4973119636
7169,0.3951,0.4974529678
7170,0.4753,0.4973119636
7171,0.5926,0.4973119636
7172,0.4877,0.4973119636
7173,0.4506,0.4973119636
7174,0.4691,0.4973119636
7175,0.6049,0.4973119636
7176,0.4506,0.4973119636
7177,0.5432,0.4973119636
7178,0.4506,0.4973119636
7179,0.5432,0.4973119636
7180,0.4753,0.4973119636
7181,0.4753,0.4973119636
7182,0.4691,0.4973119636
7183,0.5123,0.4973119636
7184,0.4877,0.4973119636
7185,0.5556,0.4973119636
7186,0.5926,0.4973119636
7187,0.5802,0.4973119636
7188,0.5926,0.4973119636
7189,0.4321,0.4973119636
7190,0.5432,0.4973119636
7191,0.5432,0.4973119636
7192,0.5432,0.4973119636
7193,0.5432,0.4973119636
7194,0.4136,0.4973119636
7195,0.3951,0.4973119636
7196,0.537,0.4973119636
7197,0.537,0.4973119636
7198,0.4383,0.4973119636
7199,0.4753,0.4973119636
7200,0.4074,0.4973119636
7201,0.5494,0.4973119636
7202,0.4753,0.4973119636
7203,0.5185,0.4973119636
7204,0.4753,0.4973119636
7205,0.5185,0.4973119636
7206,0.4753,0.4973119636
7207,0.5185,0.4973119636
7208,0.4753,0.4973119636
7209,0.4753,0.4973119636
7210,0.4691,0.4973119636
7211,0.4753,0.4973119636
7212,0.4383,0.4973119636
7213,0.5062,0.4973119636
7214,0.4506,0.4973119636
7215,0.5123,0.4973119636
7216,0.5494,0.4973119636
7217,0.5123,0.4973119636
7218,0.5494,0.4973119636
7219,0.4506,0.4973119636
7220,0.4506,0.4973119636
7221,0.4506,0.4973119636
7222,0.4321,0.4973124197
7223,0.4753,0.4973126379
7224,0.4321,0.4973119636
7225,0.4753,0.4973119636
7226,0.4321,0.4973119636
7227,0.4753,0.4973119636
7228,0.4321,0.4973119636
7229,0.4753,0.4973119636
7230,0.4321,0.4973119636
7231,0.4753,0.4973119636
7232,0.4321,0.4973119636
7233,0.4753,0.4973119636
7234,0.537,0.4973119636
7235,0.4074,0.497312177
7236,0.4877,0.4973119636
7237,0.5062,0.4973119636
7238,0.5062,0.4973119636
7239,0.5062,0.4973119636
7240,0.5062,0.4973119636
7241,0.4383,0.4973119578
7242,0.4383,0.4973119636
7243,0.4383,0.4973119636
7244,0.4383,0.4973119636
7245,0.5494,0.4973119636
7246,0.6049,0.4973119636
7247,0.4321,0.4973117442
7248,0.4321,0.4973119636
7249,0.5432,0.4973126116
7250,0.4877,0.4973119636
7251,0.4321,0.4973119636
7252,0.5432,0.4973119636
7253,0.5432,0.4973119636
7254,0.5432,0.4973119636
7255,0.3951,0.4973119636
7256,0.3951,0.4973119636
7257,0.4506,0.4973119636
7258,0.6049,0.4973130145
7259,0.5185,0.4973119649
7260,0.5926,0.4973119638
7261,0.4321,0.4973119636
7262,0.5556,0.4973119636
7263,0.5432,0.4973119636
7264,0.4136,0.4973119636
7265,0.5494,0.4973119636
7266,0.4506,0.4973119636
7267,0.5556,0.4973119636
7268,0.4691,0.4973119636
7269,0.4383,0.4973119636
7270,0.4383,0.4973119636
7271,0.4383,0.4973119636
7272,0.4383,0.4973119636
7273,0.4383,0.4973119636
7274,0.5247,0.4973119636
7275,0.4691,0.4973119636
7276,0.5494,0.4973119636
7277,0.5247,0.4973119636
7278,0.4506,0.4973119636
7279,0.5802,0.4973119636
7280,0.3951,0.4974043168
7281,0.5432,0.4973119636
7282,0.5432,0.4973119636
7283,0.5185,0.4973119636
7284,0.5432,0.4973119636
7285,0.5185,0.4973119636
7286,0.5432,0.4973119636
7287,0.4321,0.4973119636
7288,0.4753,0.4973119636
7289,0.5926,0.4973119636
7290,0.4753,0.4973119636
7291,0.5926,0.4973119636
7292,0.5556,0.4973119636
7293,0.5926,0.4973119636
7294,0.5123,0.4973119636
7295,0.6049,0.4973119636
7296,0.6049,0.4973119636
7297,0.5494,0.4973119636
7298,0.6049,0.4973119636
7299,0.5494,0.4973119636
7300,0.6049,0.4973119636
7301,0.5494,0.4973119636
7302,0.6049,0.4973119636
7303,0.5494,0.4973119636
7304,0.3951,0.4973119636
7305,0.5494,0.4973119636
7306,0.4136,0.497334639
7307,0.5432,0.4973119636
7308,0.5432,0.4973119636
7309,0.5432,0.4973119636
7310,0.5432,0.4973119636
7311,0.5432,0.4973119636
7312,0.5432,0.4973119636
7313,0.537,0.4973119636
7314,0.5123,0.4973119636
7315,0.5556,0.4973119636
7316,0.537,0.4973119636
7317,0.5556,0.4973119636
7318,0.537,0.4973119636
7319,0.3951,0.4973119636
7320,0.4506,0.4973119636
7321,0.4877,0.4973119636
7322,0.5802,0.4973119636
7323,0.5123,0.4973119636
7324,0.5432,0.4973119636
7325,0.5556,0.4973119636
7326,0.5123,0.4973910466
7327,0.5062,0.4973119636
7328,0.5123,0.4973119636
7329,0.5062,0.4973119636
7330,0.5123,0.4973119636
7331,0.4753,0.4973119636
7332,0.4753,0.4973119636
7333,0.6049,0.4973119636
7334,0.5185,0.4973119636
7335,0.4506,0.4973119636
7336,0.6049,0.4973119636
7337,0.5926,0.4973119636
7338,0.4877,0.4973119636
7339,0.4877,0.4973119636
7340,0.5123,0.4973119636
7341,0.5247,0.4973119636
7342,0.5247,0.497373524
7343,0.5247,0.4973119636
7344,0.4506,0.4973119636
7345,0.5432,0.4973119636
7346,0.5556,0.4973119636
7347,0.5432,0.4973119636
7348,0.5556,0.4973119636
7349,0.5185,0.4973119636
7350,0.4383,0.4973119636
7351,0.5926,0.4973119636
7352,0.5185,0.4973119636
7353,0.4383,0.4973119636
7354,0.5926,0.4973119636
7355,0.5185,0.4973119636
7356,0.4383,0.4980018441
7357,0.5926,0.4973151465
7358,0.5185,0.4973119636
7359,0.4383,0.4981708657
7360,0.5926,0.4973159531
7361,0.5185,0.4973119636
7362,0.4383,0.4973119636
7363,0.5926,0.4973119636
7364,0.5185,0.4973119636
7365,0.4383,0.4973119636
7366,0.5926,0.4973119636
7367,0.5185,0.4973119636
7368,0.4383,0.4973119636
7369,0.5926,0.4973119636
7370,0.5185,0.4973119636
7371,0.4383,0.4973119636
7372,0.5926,0.4973119636
7373,0.5185,0.4973119636
7374,0.4383,0.4973119636
7375,0.5926,0.4973119636
7376,0.5185,0.4973119636
7377,0.4383,0.497383609
7378,0.5926,0.4973122962
7379,0.4321,0.4973119636
7380,0.4753,0.4973119636
7381,0.4506,0.4973119636
7382,0.5926,0.4973119636
7383,0.4753,0.4973119636
7384,0.4753,0.4973119636
7385,0.537,0.4973119636
7386,0.5926,0.4973119636
7387,0.5926,0.4973119636
7388,0.5926,0.4973119636
7389,0.5494,0.5282897712
7390,0.4753,0.4973119636
7391,0.4074,0.4973119637
7392,0.4074,0.4973119636
7393,0.4506,0.4973119636
7394,0.4753,0.4973119636
7395,0.5123,0.4973119636
7396,0.5123,0.4973119636
7397,0.5123,0.4973119636
7398,0.5432,0.4973119636
7399,0.5185,0.4973119636
7400,0.5556,0.4973119636
7401,0.5556,0.4973119636
7402,0.5556,0.4973119636
7403,0.5556,0.4973119636
7404,0.5556,0.4973119636
7405,0.4383,0.4973119636
7406,0.5556,0.4973119636
7407,0.4383,0.4973119636
7408,0.5802,0.4973119636
7409,0.6049,0.4973119636
7410,0.4506,0.4973119636
7411,0.4753,0.4973119636
7412,0.5802,0.4973119636
7413,0.4321,0.4973119636
7414,0.5432,0.4989203919
7415,0.4753,0.4973119636
7416,0.3951,0.4973119636
7417,0.4877,0.4973119636
7418,0.5556,0.4973119636
7419,0.5062,0.4973119636
7420,0.5247,0.4973119636
7421,0.4136,0.4973119639
7422,0.4136,0.4973119636
7423,0.5247,0.4973119636
7424,0.5556,0.4973119636
7425,0.5926,0.4973119636
7426,0.4753,0.4973119636
7427,0.6049,0.4973119636
7428,0.4506,0.4973119636
7429,0.5432,0.4973119636
7430,0.5123,0.4974728459
7431,0.5247,0.4973119636
7432,0.5556,0.4973119636
7433,0.5123,0.4973119636
7434,0.5247,0.4973119636
7435,0.5556,0.4973119636
