"153","3.9346","0.6863","1.2353","0.2418","0.0588","0.1765","0.6928","0.0196","0.3203","0.3987","709","0.12129760225669958","0.11847672778561354","0.00846262341325811","0.03244005641748942","0","0.5519"
"153","3.9346","0.6863","1.2353","0.2418","0.0588","0.1765","0.6928","0.0196","0.3203","0.3987","630","0.07142857142857142","0.0031746031746031746","0.0015873015873015873","0","0","0.5519"
"153","3.9346","0.6863","1.2353","0.2418","0.0588","0.1765","0.6928","0.0196","0.3203","0.3987","3329","0.07629918894562931","0.0027035145689396217","0.0027035145689396217","0.0006007810153199159","0","0.5519"
"153","3.9346","0.6863","1.2353","0.2418","0.0588","0.1765","0.6928","0.0196","0.3203","0.3987","2699","0.07854761022600963","0.0029640607632456465","0.0029640607632456465","0.0007410151908114116","0","0.5519"
"39","0.4359","0.0000","0.0256","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.2308","241","0.016597510373443983","0.07053941908713693","0.012448132780082987","0.008298755186721992","0","0.5130"
"40","0.6500","0.0250","0.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1500","358","0.0223463687150838","0.061452513966480445","0.002793296089385475","0.00558659217877095","0","0.3442"
"118","2.6186","0.4746","0.6356","0.1017","0.0254","0.0508","0.2712","0.0169","0.7542","0.5847","15","0.26666666666666666","0","0","0","0","0.3701"
"118","2.6186","0.4746","0.6356","0.1017","0.0254","0.0508","0.2712","0.0169","0.7542","0.5847","1234","0.09238249594813615","0.004862236628849271","0.0024311183144246355","0.0008103727714748784","0","0.3701"
"118","2.6186","0.4746","0.6356","0.1017","0.0254","0.0508","0.2712","0.0169","0.7542","0.5847","265","0.06037735849056604","0","0","0","0","0.3701"
"118","2.6186","0.4746","0.6356","0.1017","0.0254","0.0508","0.2712","0.0169","0.7542","0.5847","2245","0.08507795100222718","0.0031180400890868597","0.0013363028953229399","0.00044543429844097997","0","0.3701"
"118","2.6186","0.4746","0.6356","0.1017","0.0254","0.0508","0.2712","0.0169","0.7542","0.5847","746","0.08042895442359249","0","0","0","0","0.3701"
"64","2.3438","0.3594","0.6406","0.1719","0.0313","0.0313","0.3125","0.0313","0.3125","0.3281","23","0.17391304347826086","0.17391304347826086","0","0.043478260869565216","0","0.4870"
"28","0.7500","0.2857","0.0714","0.0000","0.0357","0.0000","0.1071","0.0000","0.1429","0.1429","23","0.17391304347826086","0.17391304347826086","0","0.043478260869565216","0","0.5909"
"64","2.3438","0.3594","0.6406","0.1719","0.0313","0.0313","0.3125","0.0313","0.3125","0.3281","24","0.125","0.16666666666666666","0","0.041666666666666664","0","0.4870"
"28","0.7500","0.2857","0.0714","0.0000","0.0357","0.0000","0.1071","0.0000","0.1429","0.1429","24","0.125","0.16666666666666666","0","0.041666666666666664","0","0.5909"
"64","2.3438","0.3594","0.6406","0.1719","0.0313","0.0313","0.3125","0.0313","0.3125","0.3281","956","0.036610878661087864","0.09205020920502092","0.0041841004184100415","0.011506276150627616","0","0.4870"
"28","0.7500","0.2857","0.0714","0.0000","0.0357","0.0000","0.1071","0.0000","0.1429","0.1429","956","0.036610878661087864","0.09205020920502092","0.0041841004184100415","0.011506276150627616","0","0.5909"
"64","2.3438","0.3594","0.6406","0.1719","0.0313","0.0313","0.3125","0.0313","0.3125","0.3281","109","0.045871559633027525","0.08256880733944955","0.009174311926605505","0","0","0.4870"
"28","0.7500","0.2857","0.0714","0.0000","0.0357","0.0000","0.1071","0.0000","0.1429","0.1429","109","0.045871559633027525","0.08256880733944955","0.009174311926605505","0","0","0.5909"
"84","3.4286","0.4762","0.9048","0.1667","0.0000","0.1786","0.5357","0.0000","0.3690","0.5238","2071","0.3500724287783679","0.021245774987928536","0.00386286817962337","0.03283437952679865","0","0.5519"
"25","3.3200","0.4400","1.0400","0.4000","0.0400","0.0000","0.4000","0.0800","0.4000","0.4000","543","0.3830570902394107","0.02578268876611418","0.0055248618784530384","0.027624309392265192","0","0.5455"
"4","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.2500","37","0.02702702702702703","0","0","0","0","0.6039"
"4","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12","0","0","0","0","0","0.3701"
"13","0.6154","0.0000","0.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39","0.358974358974359","0.02564102564102564","0","0.02564102564102564","0","0.4416"
"42","1.7857","0.1905","0.3571","0.0714","0.0000","0.0476","0.1190","0.0000","0.1190","0.3333","650","0.3446153846153846","0.016923076923076923","0.003076923076923077","0.021538461538461538","0","0.6039"
"36","0.6111","0.2222","0.1389","0.0278","0.0278","0.0000","0.0278","0.0000","0.0556","0.0556","33","0.12121212121212122","0.15151515151515152","0.06060606060606061","0.030303030303030304","0","0.5195"
"36","0.6111","0.2222","0.1389","0.0278","0.0278","0.0000","0.0278","0.0000","0.0556","0.0556","107","0.07476635514018691","0.1308411214953271","0.009345794392523364","0.018691588785046728","0","0.5195"
"119","3.2605","0.4958","0.8067","0.1345","0.0588","0.0840","0.4286","0.0840","0.4622","0.3782","162","0.07407407407407407","0","0","0","0","0.6405"
"119","3.2605","0.4958","0.8067","0.1345","0.0588","0.0840","0.4286","0.0840","0.4622","0.3782","2567","0.07323724191663421","0.003506038176860148","0.002337358784573432","0.00038955979742890534","0","0.6405"
"119","3.2605","0.4958","0.8067","0.1345","0.0588","0.0840","0.4286","0.0840","0.4622","0.3782","2773","0.07248467363865849","0.003606202668589975","0.002163721601153985","0.0003606202668589975","0","0.6405"
"119","3.2605","0.4958","0.8067","0.1345","0.0588","0.0840","0.4286","0.0840","0.4622","0.3782","44","0.06818181818181818","0","0","0","0","0.6405"
"4","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18","0","0.2222222222222222","0","0","0","0.4706"
"22","0.4091","0.0000","0.0455","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.1818","135","0.014814814814814815","0.044444444444444446","0","0","0","0.4706"
